
61
Ind_10	0.1693327096	0.1696252749	0.1793838220	0.1808509863	0.1794602239	0.1816785210	0.1793333226	0.1773809156	0.1780214697	0.1703810368	0.0000000000	0.1706172085	0.1868663125	0.2011588103	0.1715698002	0.1947470870	0.1833742288	0.1701592698	0.1708819187	0.1917680785	0.2169849871	0.1756265068	0.1894384355	0.2207960490	0.1940757360	0.1776367877	0.1884880441	0.1760768071	0.1950306619	0.1858053303	0.1678357518	0.1695931314	0.1757231253	0.1826240729	0.1844911603	0.1893015724	0.1753363355	0.1787287553	0.1775159533	0.1754743528	0.1741896532	0.1731908476	0.1729901103	0.1777077438	0.1753567053	0.1973074063	0.1768799750	0.1759703682	0.1799399347	0.1729266897	0.1726828059	0.2022163701	0.2232064495	0.2170342447	0.1877663104	0.1731566100	0.1884983651	0.1907728146	0.1753640120	0.1743464418	0.1753278460
Ind_11	0.1691733612	0.1701298842	0.1791595152	0.1808580017	0.1796175046	0.1817123089	0.1791016703	0.1769953220	0.1778961504	0.1707534499	0.1706172085	0.0000000000	0.1865969614	0.2004154696	0.1706574665	0.1931191144	0.1833429743	0.1688616968	0.1692219897	0.1927505450	0.2181832954	0.1757328421	0.1901385273	0.2217731327	0.1948825596	0.1778165644	0.1881132201	0.1755537843	0.1952068275	0.1862889457	0.1686639863	0.1708587017	0.1764094293	0.1817195177	0.1836899201	0.1886210676	0.1743594083	0.1796974917	0.1781223780	0.1760369054	0.1755508312	0.1742236387	0.1731124792	0.1778907990	0.1756955742	0.1972738175	0.1768565811	0.1755742877	0.1795811292	0.1727751301	0.1726098884	0.2015660382	0.2231240895	0.2166960388	0.1866963402	0.1732885586	0.1880687073	0.1907247742	0.1752065827	0.1744020316	0.1748494536
Ind_12	0.1850874353	0.1843750205	0.1912318553	0.1920917330	0.1916335632	0.1933139166	0.1918428014	0.1903248128	0.1910308300	0.1884656173	0.1868663125	0.1865969614	0.0000000000	0.2051934126	0.1855100124	0.2099963257	0.1910763128	0.1839238538	0.1849843607	0.2025512031	0.2258218193	0.1911547891	0.1987256548	0.2289457463	0.2024051869	0.1902551097	0.1970690881	0.1879157745	0.2036652099	0.1965369636	0.1855136182	0.1860843187	0.1911497152	0.1916567442	0.1940825657	0.1986239000	0.1854635516	0.1937612900	0.1905749435	0.1895179898	0.1878020314	0.1895160372	0.1880636531	0.1912667360	0.1915373261	0.2100873797	0.1897887430	0.1885849954	0.1915538706	0.1882875129	0.1879001032	0.2096000871	0.2301720065	0.2257472713	0.1974376539	0.1880400553	0.2002334632	0.2032679574	0.1880774971	0.1887409424	0.1898100511
Ind_13	0.1995272048	0.1987012706	0.2053647298	0.2061625153	0.2052800483	0.2065053677	0.2052816350	0.2045229808	0.2050799379	0.2022518804	0.2011588103	0.2004154696	0.2051934126	0.0000000000	0.1995341633	0.2233304236	0.2036259560	0.1975561732	0.1979663317	0.2145598207	0.2368748701	0.2059810758	0.2111620473	0.2400675745	0.2147922400	0.2037699361	0.2096442761	0.2011112439	0.2154701420	0.2087825446	0.1998187326	0.2004313036	0.2036117945	0.2044406067	0.2060210920	0.2099578289	0.1987020116	0.2069737713	0.2044478770	0.2020845111	0.2022562329	0.2025436085	0.2016315357	0.2048800481	0.2050131114	0.2226824562	0.2036193774	0.2019877244	0.2049065567	0.2019490006	0.2024128919	0.2202071173	0.2401705057	0.2353754735	0.2095612862	0.2012122924	0.2126433373	0.2155806748	0.2018732673	0.2027289658	0.2035835051
Ind_14	0.1687576502	0.1709681759	0.1786461985	0.1804810628	0.1795329327	0.1814851986	0.1785891940	0.1766299159	0.1777405744	0.1715877512	0.1715698002	0.1706574665	0.1855100124	0.1995341633	0.0000000000	0.1892704766	0.1819873297	0.1669124589	0.1665573538	0.1930192408	0.2188084475	0.1745357164	0.1909862111	0.2222865354	0.1949078102	0.1777214354	0.1872182432	0.1759701056	0.1958314730	0.1865531344	0.1703532387	0.1724792819	0.1781599546	0.1801028870	0.1827773830	0.1870178160	0.1728007391	0.1807810268	0.1797833640	0.1776414009	0.1763789039	0.1743419605	0.1727936553	0.1778181898	0.1748371274	0.1965285118	0.1768828493	0.1763113180	0.1802357333	0.1731838158	0.1725604758	0.2006469033	0.2232379150	0.2164590788	0.1851610997	0.1714336078	0.1879629179	0.1889651484	0.1744817628	0.1735718642	0.1728015935
Ind_15	0.1871135344	0.1926430917	0.2028742717	0.2043960078	0.2037913453	0.2062234276	0.2028255875	0.2006594117	0.2016786132	0.1940014881	0.1947470870	0.1931191144	0.2099963257	0.2233304236	0.1892704766	0.0000000000	0.2067835219	0.1871731228	0.1866662215	0.2180108936	0.2440108717	0.1912250954	0.2153382449	0.2471415310	0.2198866003	0.2020862563	0.2118633886	0.2002660472	0.2210965035	0.2117409779	0.1927508909	0.1956277407	0.2018315901	0.2048528834	0.2065735692	0.2107232846	0.1962912332	0.2043514639	0.2037403835	0.2015868710	0.2006052202	0.1973220851	0.1967350946	0.2018201100	0.1977758127	0.2204429560	0.2012850288	0.2004669264	0.2046820288	0.1963991331	0.1956623118	0.2248682487	0.2486635403	0.2423775594	0.2096977123	0.1945551455	0.2125062184	0.2138090537	0.1986897658	0.1970133238	0.1963607196
Ind_16	0.1815498595	0.1801685397	0.1888176811	0.1895604896	0.1889212774	0.1904037239	0.1888303474	0.1874245273	0.1883868005	0.1849120527	0.1833742288	0.1833429743	0.1910763128	0.2036259560	0.1819873297	0.2067835219	0.0000000000	0.1808226417	0.1799916910	0.1996332443	0.2231663807	0.1875280902	0.1960103823	0.2266379314	0.1993927520	0.1875743915	0.1948610734	0.1845775022	0.2012393148	0.1937489408	0.1816841057	0.1826204451	0.1875593985	0.1888594160	0.1903735447	0.1948389464	0.1825320931	0.1913004431	0.1881866835	0.1863406313	0.1855858804	0.1856687494	0.1847613009	0.1883325943	0.1883083557	0.2078991660	0.1864573077	0.1848275188	0.1884857179	0.1847752383	0.1846373713	0.2080009482	0.2276387579	0.2224876885	0.1946893636	0.1837842365	0.1969686900	0.1997611868	0.1844414914	0.1854700536	0.1862807119
Ind_17	0.1652045187	0.1680418354	0.1773796922	0.1789029205	0.1781884013	0.1803158601	0.1775576111	0.1749624753	0.1758850576	0.1702889352	0.1701592698	0.1688616968	0.1839238538	0.1975561732	0.1669124589	0.1871731228	0.1808226417	0.0000000000	0.1641045730	0.1920677047	0.2178217412	0.1719061546	0.1888377381	0.2208544609	0.1937554243	0.1761994743	0.1862074792	0.1739763583	0.1945538636	0.1853326741	0.1682109724	0.1703377077	0.1774120069	0.1787804880	0.1814587711	0.1858995205	0.1714527856	0.1798865661	0.1780238218	0.1761214037	0.1749577572	0.1729990546	0.1716975047	0.1770273412	0.1738435640	0.1962187875	0.1759218633	0.1744847960	0.1784112745	0.1715206837	0.1711246622	0.1995817511	0.2226567741	0.2164699882	0.1852118525	0.1703757085	0.1872359243	0.1891853624	0.1733408210	0.1723979276	0.1728806699
Ind_18	0.1657613820	0.1693315907	0.1782613910	0.1793237226	0.1786842481	0.1807560225	0.1783327677	0.1757849115	0.1767218965	0.1707429946	0.1708819187	0.1692219897	0.1849843607	0.1979663317	0.1665573538	0.1866662215	0.1799916910	0.1641045730	0.0000000000	0.1928153094	0.2185697104	0.1727974021	0.1898933520	0.2218966476	0.1944908708	0.1770101997	0.1861640925	0.1753096616	0.1953912931	0.1857793681	0.1687828807	0.1714831244	0.1773341485	0.1786532221	0.1814517594	0.1846595540	0.1715625925	0.1806263241	0.1786684852	0.1764003421	0.1759018859	0.1739533473	0.1725357147	0.1773379923	0.1750282775	0.1968426347	0.1765304447	0.1751794549	0.1796063182	0.1721255468	0.1721182726	0.1999710734	0.2226037815	0.2162856588	0.1851438900	0.1703772889	0.1874111049	0.1890089270	0.1731992041	0.1727086502	0.1723832146
Ind_19	0.1918646683	0.1903333627	0.1967250761	0.1977087135	0.1966477722	0.1982117918	0.1968951198	0.1953085976	0.1959536853	0.1936158094	0.1917680785	0.1927505450	0.2025512031	0.2145598207	0.1930192408	0.2180108936	0.1996332443	0.1920677047	0.1928153094	0.0000000000	0.2255456399	0.1918804193	0.1998688960	0.2277687077	0.2023555802	0.1910320336	0.2043502385	0.1887161572	0.2051262483	0.1968959490	0.1897826366	0.1914411590	0.1961324159	0.1985424850	0.2009152819	0.2056415825	0.1941370035	0.1988595033	0.1962299013	0.1949850559	0.1937601033	0.1912817087	0.1902694070	0.1918731380	0.1922231457	0.2139612722	0.1911465716	0.1895190560	0.1922592092	0.1900521628	0.1904872024	0.2177944738	0.2369876339	0.2315495773	0.2047265625	0.1946267175	0.2069089271	0.2075929957	0.1943663434	0.1945637040	0.1955548611
Ind_20	0.2170193748	0.2146013772	0.2224210857	0.2229069386	0.2223895707	0.2234789157	0.2225446621	0.2213409130	0.2215214167	0.2192392078	0.2169849871	0.2181832954	0.2258218193	0.2368748701	0.2188084475	0.2440108717	0.2231663807	0.2178217412	0.2185697104	0.2255456399	0.0000000000	0.2200310910	0.2220355431	0.2466721149	0.2276835579	0.2191294208	0.2296211628	0.2167929094	0.2306921339	0.2240623347	0.2157820880	0.2165891908	0.2209460343	0.2228884439	0.2252255638	0.2299796548	0.2192867358	0.2231611315	0.2205506982	0.2204748217	0.2189482076	0.2164439741	0.2159348802	0.2201228183	0.2200817348	0.2387330755	0.2188013532	0.2178504334	0.2201201486	0.2159339599	0.2161294812	0.2407828232	0.2587753036	0.2537217283	0.2297180441	0.2198890648	0.2315867381	0.2314595221	0.2194261243	0.2198287830	0.2211732019
Ind_21	0.1678314910	0.1696799155	0.1818569429	0.1827484136	0.1819453946	0.1847644425	0.1817415557	0.1795076486	0.1803347809	0.1757635796	0.1756265068	0.1757328421	0.1911547891	0.2059810758	0.1745357164	0.1912250954	0.1875280902	0.1719061546	0.1727974021	0.1918804193	0.2200310910	0.0000000000	0.1909103514	0.2214455224	0.1937358568	0.1764339790	0.1926414448	0.1733579095	0.1946158449	0.1855176102	0.1722440599	0.1752350863	0.1829037396	0.1864831299	0.1890815336	0.1938511058	0.1792472764	0.1847962860	0.1835202781	0.1816315291	0.1798817521	0.1760356744	0.1741920883	0.1775105926	0.1750212926	0.2017678566	0.1760104556	0.1738218916	0.1785763706	0.1738350948	0.1734011588	0.2083062468	0.2298282941	0.2236711782	0.1930781592	0.1776056049	0.1949875867	0.1953050355	0.1785884731	0.1785724207	0.1791653428
Ind_22	0.1883914719	0.1854973619	0.1942661259	0.1950343209	0.1946175854	0.1962129917	0.1947059473	0.1933839532	0.1936924713	0.1912510752	0.1894384355	0.1901385273	0.1987256548	0.2111620473	0.1909862111	0.2153382449	0.1960103823	0.1888377381	0.1898933520	0.1998688960	0.2220355431	0.1909103514	0.0000000000	0.2265180960	0.2010027727	0.1905785924	0.2025677136	0.1875889556	0.2036247708	0.1965509509	0.1872151191	0.1890682249	0.1938136522	0.1955773003	0.1979352005	0.2031859808	0.1913919309	0.1962220807	0.1934451465	0.1920781922	0.1913029957	0.1882637015	0.1872392590	0.1913322210	0.1916011482	0.2125822246	0.1897541987	0.1889174835	0.1915382327	0.1871008711	0.1873838700	0.2154157375	0.2349288077	0.2290501922	0.2029322759	0.1921430781	0.2047599134	0.2062009207	0.1916852560	0.1922744596	0.1936407987
Ind_23	0.2213846348	0.2186385450	0.2247166900	0.2255292230	0.2248369492	0.2262806380	0.2247252293	0.2238018650	0.2244203404	0.2228713233	0.2207960490	0.2217731327	0.2289457463	0.2400675745	0.2222865354	0.2471415310	0.2266379314	0.2208544609	0.2218966476	0.2277687077	0.2466721149	0.2214455224	0.2265180960	0.0000000000	0.2286748238	0.2204224998	0.2316431870	0.2183653737	0.2322568827	0.2257838084	0.2191202811	0.2201909772	0.2244877260	0.2257226030	0.2281463526	0.2325104483	0.2225567742	0.2267610543	0.2242318440	0.2235230412	0.2222618130	0.2205217982	0.2200243310	0.2217306163	0.2217137363	0.2408562155	0.2205028561	0.2192065553	0.2210572606	0.2196725771	0.2198845224	0.2435827916	0.2613524577	0.2567242400	0.2325816431	0.2231317883	0.2342796659	0.2334895396	0.2226070245	0.2230071784	0.2244001870
Ind_24	0.1931989834	0.1910846236	0.1983552150	0.1985505065	0.1979998315	0.1997886131	0.1979197551	0.1966622761	0.1972253463	0.1961320735	0.1940757360	0.1948825596	0.2024051869	0.2147922400	0.1949078102	0.2198866003	0.1993927520	0.1937554243	0.1944908708	0.2023555802	0.2276835579	0.1937358568	0.2010027727	0.2286748238	0.0000000000	0.1929777825	0.2056027425	0.1899381512	0.2055313612	0.1982619438	0.1922055747	0.1933563240	0.1975850894	0.1996959560	0.2014792150	0.2071644201	0.1950168636	0.2004038640	0.1972966330	0.1966964531	0.1954822610	0.1935268645	0.1922611039	0.1933702817	0.1942096607	0.2154752485	0.1925552499	0.1906913656	0.1939182447	0.1923001832	0.1928998708	0.2187171162	0.2372977064	0.2320781439	0.2062459358	0.1958189991	0.2081184319	0.2092167937	0.1946378618	0.1958302018	0.1970663674
Ind_25	0.1759684616	0.1765127054	0.1831910345	0.1840614313	0.1833633057	0.1851226899	0.1828404919	0.1811066051	0.1816893041	0.1790167234	0.1776367877	0.1778165644	0.1902551097	0.2037699361	0.1777214354	0.2020862563	0.1875743915	0.1761994743	0.1770101997	0.1910320336	0.2191294208	0.1764339790	0.1905785924	0.2204224998	0.1929777825	0.0000000000	0.1915424127	0.1749017898	0.1936375093	0.1853151530	0.1754355328	0.1772551923	0.1820975126	0.1858314010	0.1880541174	0.1932341555	0.1804679806	0.1850638257	0.1834605536	0.1813812672	0.1803524262	0.1770208566	0.1760391360	0.1780394720	0.1768639046	0.2010281308	0.1770601162	0.1755951149	0.1792668589	0.1762778275	0.1758588111	0.2061293508	0.2266687492	0.2203660418	0.1918386166	0.1795300461	0.1935264793	0.1948025062	0.1800964146	0.1796087216	0.1803290729
Ind_26	0.1878741243	0.1875369379	0.1918907142	0.1928479655	0.1920168778	0.1934417319	0.1915814071	0.1902515280	0.1909123015	0.1890541940	0.1884880441	0.1881132201	0.1970690881	0.2096442761	0.1872182432	0.2118633886	0.1948610734	0.1862074792	0.1861640925	0.2043502385	0.2296211628	0.1926414448	0.2025677136	0.2316431870	0.2056027425	0.1915424127	0.0000000000	0.1900063977	0.2058456965	0.1977860744	0.1872020225	0.1881217651	0.1930858459	0.1949044590	0.1971572257	0.2011405586	0.1890489439	0.1955987025	0.1935114430	0.1914177550	0.1908756213	0.1901643761	0.1895708689	0.1921724096	0.1912384778	0.2089004652	0.1908517766	0.1897343858	0.1928113131	0.1893459128	0.1890189919	0.2120669714	0.2314542184	0.2260640259	0.1982784747	0.1884504744	0.2005499288	0.2024697566	0.1888738159	0.1886339464	0.1890359494
Ind_27	0.1739414308	0.1725309389	0.1813514711	0.1820445029	0.1811706205	0.1836803554	0.1811661277	0.1792399993	0.1798863805	0.1774303430	0.1760768071	0.1755537843	0.1879157745	0.2011112439	0.1759701056	0.2002660472	0.1845775022	0.1739763583	0.1753096616	0.1887161572	0.2167929094	0.1733579095	0.1875889556	0.2183653737	0.1899381512	0.1749017898	0.1900063977	0.0000000000	0.1912036192	0.1825361697	0.1736712721	0.1753733927	0.1814093000	0.1844143084	0.1868685727	0.1915184582	0.1778521841	0.1845405208	0.1818208459	0.1798613387	0.1783124579	0.1754172060	0.1737157105	0.1758823066	0.1763223744	0.2006768910	0.1741780927	0.1729443202	0.1771930223	0.1742771513	0.1741524667	0.2047869720	0.2256399421	0.2194929646	0.1907429738	0.1779376425	0.1926262164	0.1939303320	0.1778000443	0.1789406494	0.1795065486
Ind_28	0.1949807201	0.1928412064	0.1986703589	0.1991327212	0.1987751799	0.2003177333	0.1990537958	0.1975261915	0.1980742195	0.1961561387	0.1950306619	0.1952068275	0.2036652099	0.2154701420	0.1958314730	0.2210965035	0.2012393148	0.1945538636	0.1953912931	0.2051262483	0.2306921339	0.1946158449	0.2036247708	0.2322568827	0.2055313612	0.1936375093	0.2058456965	0.1912036192	0.0000000000	0.1984125413	0.1931824519	0.1946522511	0.1992659356	0.2012786978	0.2041230524	0.2086893453	0.1964552084	0.2019743818	0.1990046044	0.1980224229	0.1963913549	0.1938643024	0.1927820293	0.1938155830	0.1945035630	0.2167564500	0.1930654738	0.1919356676	0.1946084358	0.1931798371	0.1929436342	0.2184487578	0.2373796746	0.2319943914	0.2066083197	0.1974548640	0.2084319954	0.2103403130	0.1965069014	0.1973469349	0.1981536610
Ind_29	0.1854276967	0.1845300641	0.1903037264	0.1908579154	0.1900148585	0.1919265319	0.1902212946	0.1888145775	0.1894231266	0.1870210154	0.1858053303	0.1862889457	0.1965369636	0.2087825446	0.1865531344	0.2117409779	0.1937489408	0.1853326741	0.1857793681	0.1968959490	0.2240623347	0.1855176102	0.1965509509	0.2257838084	0.1982619438	0.1853151530	0.1977860744	0.1825361697	0.1984125413	0.0000000000	0.1844463167	0.1853319363	0.1903556776	0.1929291825	0.1955245289	0.1999577509	0.1878400372	0.1929973906	0.1907766585	0.1896311514	0.1879877579	0.1846881605	0.1838258492	0.1846912516	0.1849511642	0.2081173651	0.1843765567	0.1820755352	0.1858756353	0.1841254674	0.1841882425	0.2114229167	0.2309241104	0.2258200853	0.1985080127	0.1882568026	0.2005064899	0.2021481886	0.1883513987	0.1882811346	0.1887990480
Ind_30	0.1666565241	0.1662078619	0.1769043803	0.1788094713	0.1772574180	0.1794182271	0.1775074368	0.1749383259	0.1758360964	0.1690278913	0.1678357518	0.1686639863	0.1855136182	0.1998187326	0.1703532387	0.1927508909	0.1816841057	0.1682109724	0.1687828807	0.1897826366	0.2157820880	0.1722440599	0.1872151191	0.2191202811	0.1922055747	0.1754355328	0.1872020225	0.1736712721	0.1931824519	0.1844463167	0.0000000000	0.1677866513	0.1738994620	0.1807285001	0.1828299590	0.1880104361	0.1735581204	0.1769206435	0.1752204433	0.1745239908	0.1728197151	0.1722306726	0.1707078261	0.1760732315	0.1743338239	0.1957698081	0.1749375889	0.1737292454	0.1776808440	0.1716487213	0.1703162148	0.2012704903	0.2224705673	0.2157985747	0.1864047816	0.1713815511	0.1873619072	0.1892578372	0.1731838314	0.1724045610	0.1729538756
Ind_31	0.1693065723	0.1688595807	0.1787531793	0.1804592718	0.1792797078	0.1818160447	0.1790971286	0.1770483329	0.1777610946	0.1712434148	0.1695931314	0.1708587017	0.1860843187	0.2004313036	0.1724792819	0.1956277407	0.1826204451	0.1703377077	0.1714831244	0.1914411590	0.2165891908	0.1752350863	0.1890682249	0.2201909772	0.1933563240	0.1772551923	0.1881217651	0.1753733927	0.1946522511	0.1853319363	0.1677866513	0.0000000000	0.1764034986	0.1818856691	0.1843894366	0.1884708027	0.1743372130	0.1778381292	0.1765586596	0.1752811819	0.1740322670	0.1735732351	0.1728227242	0.1782210826	0.1764530374	0.1978505951	0.1766366160	0.1758702522	0.1799891541	0.1736261941	0.1728889385	0.2022356488	0.2225154516	0.2168741728	0.1877167365	0.1736432369	0.1883812122	0.1908382462	0.1751900721	0.1744716457	0.1755172448
